0.103768274	-0.033415552	-0.10415423	-0.026475864	0.06152309	-0.07183872	0.027499402	0.03803989	-0.10294175	-0.06250899	0.079334036	-0.035220396	0.09136153	0.046401795	-0.11258355	0.03391454
-0.069966085	0.03495963	0.04954309	0.061232418	-0.054359343	0.07099973	-0.026706701	-0.09147507	0.12881702	0.06571368	-0.105366975	0.087036796	-0.07550346	-0.072402686	0.08049065	-0.073846206
-0.17355183	0.11342331	0.13203019	0.11967551	-0.1174347	0.19285162	-0.091330476	-0.100748256	0.18845306	0.0919751	-0.12510522	0.13299395	-0.12953424	-0.0785899	0.07247442	-0.13195771
-0.038300708	-0.011855559	-0.0138323065	0.049141336	-0.022432355	0.045831144	-0.06315551	-0.00058801315	0.009615427	-0.018318683	0.00343677	-0.014073448	-0.020564727	-0.065177746	-0.008606714	-0.062054552
0.029181443	-0.061749417	-0.076359	-0.007481262	0.020763474	-0.03954047	0.070852585	0.035264734	-0.039974544	-0.030624809	0.06579447	-0.034709677	0.036671516	0.06441561	-0.061582588	0.022189563
0.042193633	-0.018301629	-0.02878772	-0.0262831	0.097770914	-0.07584133	0.087167434	-0.011142615	-0.08226775	-0.027250495	0.03465187	0.011973815	0.0010090374	0.0720183	0.014821778	0.046688043
-0.042774595	0.0059916168	0.05257491	0.06881314	-0.1330152	0.03935562	-0.09752384	-0.09257845	0.10071282	0.068942524	-0.11582395	0.08101093	-0.051308297	-0.017244406	0.03734196	-0.12279877
-0.0035903002	-0.0031405783	-0.018149357	-0.0022602594	0.07474972	-0.08054368	0.029492242	-0.012543078	-0.08270885	-0.04293125	0.022126352	-0.050058503	-0.004812074	0.0500407	0.016101027	0.07590676
-0.0021048991	-0.06485562	0.00050849654	-0.04883829	-0.042886656	0.051270418	-0.031672042	0.034962814	-0.021998955	-0.028918	-0.040931687	-0.005763454	0.038659036	0.05733185	-0.030628895	-0.012471407
-0.20809177	0.16335608	0.16249305	0.21790731	-0.20238863	0.1617157	-0.21028322	-0.14928952	0.16605845	0.12925856	-0.21298458	0.14066736	-0.16456178	-0.17115772	0.11532533	-0.14876033
-0.09397603	0.04395722	0.017243324	0.032717712	-0.012858123	0.037003737	-0.033950966	-0.015155196	0.064528026	0.043797158	-0.06491886	0.014623507	-0.09087821	-0.0060120486	0.078714214	-0.027979236
0.040362768	-0.09749137	-0.10913057	-0.14251187	0.13315672	-0.15009885	0.076420076	0.03168641	-0.07500396	-0.044047106	0.09227522	-0.06654779	0.02378585	0.060384773	-0.0735776	0.12870534
-0.017320946	0.05124353	0.05016773	0.028145913	-0.04637764	0.0133128045	-0.012316197	-0.057963297	0.06285378	0.07030244	0.008195966	0.08211773	-0.013354627	0.0038001616	0.091665804	-0.04572225
0.09092578	-0.105681784	-0.17103031	-0.17801473	0.10509317	-0.13809915	0.16323236	0.12310212	-0.14465368	-0.14916246	0.10659447	-0.0906542	0.101081476	0.067781605	-0.112545185	0.12012574
-0.038802765	-0.009569681	0.02599858	0.016478868	-0.05829905	0.010377564	0.004642688	-0.018921778	0.03867591	0.0086230915	-0.011781426	-0.0578908	0.046674587	-0.036423106	-0.03460402	-0.041223012
0.037931178	-0.027976144	-0.06109624	-0.06588739	0.053719997	0.0023916187	0.040729053	0.0016766576	-0.03665869	-0.04591951	0.03479358	-0.061971202	0.060100522	0.063013025	-0.037650753	0.037102047
0.03321581	-0.013958615	-0.01837052	-0.01770009	-0.05113061	0.06398486	0.018073408	-0.050189685	0.03149756	0.053776074	-0.020510323	-0.04536778	-0.001677233	-0.023433965	-0.02242477	-0.076003574
0.024748918	-0.023554478	-0.057052325	-0.06659868	0.049360443	-0.08775355	0.05677135	0.03606632	-0.093019076	-0.065590784	0.087490484	-0.02567737	0.07467529	0.07377426	-0.06549528	0.13805339
-0.036448754	0.073857635	0.005061344	0.01169522	-0.022278167	0.021948323	-0.048819743	-0.052837297	0.055780873	0.05828026	-0.07518676	0.054668985	-0.064343795	-0.06426548	-0.0036594435	-0.06985247
-0.04175135	0.011035127	0.060902607	0.08375667	-0.012134725	0.075332835	-0.009888501	-0.072975226	0.0061572	0.07885802	-0.08606446	0.0058949916	-0.06221069	-0.067452654	0.07653678	-0.04292228
0.073037684	-0.07397603	-0.06464581	-0.10884609	0.05248869	-0.048724122	0.1279865	0.11490146	-0.038240697	-0.034535963	0.06890963	-0.06785634	0.12827842	0.06964973	-0.041074123	0.051560577
0.10313538	-0.073946305	-0.016574245	-0.08570974	0.05359558	-0.090162195	0.041724484	0.061569337	-0.07028145	-0.08903894	0.108789146	-0.016713662	0.023092248	0.0231021	-0.09453237	0.06669143
-0.28531918	0.30057126	0.27462766	0.3228447	-0.29940593	0.2730659	-0.30321646	-0.30424586	0.31959632	0.24869874	-0.343682	0.31954855	-0.2715468	-0.2715658	0.24098128	-0.3322799
0.22376281	-0.19719408	-0.23847184	-0.29438603	0.2769268	-0.33753914	0.25676826	0.26550385	-0.25422248	-0.251367	0.24864323	-0.20542875	0.28225702	0.28024182	-0.24550553	0.25387004
0.08640527	-0.13179365	-0.1380244	-0.1412006	0.13274112	-0.13982028	0.07245428	0.15164468	-0.07080036	-0.100791715	0.14854729	-0.088021025	0.15010421	0.15191573	-0.062125538	0.09463767
-0.15070347	0.11562831	0.10383159	0.15666017	-0.1794923	0.18013257	-0.1820389	-0.0813292	0.14185719	0.07676557	-0.1178689	0.09518634	-0.12179313	-0.071674	0.15209588	-0.16440524
-0.035251856	-0.034837376	-0.015441985	0.029789008	0.020028768	-0.035987817	0.047328055	-0.015520976	-0.035606824	0.0032526802	0.0013259797	0.03679563	0.048066672	0.029217582	-0.0088378815	-0.00092492223
0.10326841	-0.01188524	-0.03838663	-0.042656798	0.108386375	-0.09829074	0.058075897	0.053482167	-0.07275623	-0.007053867	0.04989708	-0.08309111	0.07460858	0.08988859	-0.07807208	0.10802714
0.051696643	-0.07496203	-0.08062469	-0.059398845	0.11811628	-0.0528242	0.011793942	0.07448669	-0.030269453	-0.06235465	0.04485485	0.0034970916	0.037855756	-0.0041712252	0.004695452	0.04163297
0.03885247	-0.004743837	0.017260898	0.01591939	0.018324153	-0.047012437	0.02307657	-0.018131943	-0.003099686	0.02077184	-0.026575942	-0.033395242	0.057838455	0.04129785	-0.004339208	0.037253678
0.010868306	-0.0027262364	-0.022723064	-0.00020248303	0.005006999	-0.01292504	0.04230479	-0.001122413	-0.02179411	0.013135962	-0.006487704	-0.007195194	-0.010910227	0.052875202	-0.009017816	0.0030963295
0.04775195	-0.017428655	0.020056915	-0.010324951	-0.020941757	-0.02666703	-0.013437649	-0.03658727	0.028550697	0.0011007658	-0.021633042	0.035271324	0.017762702	-0.057313167	0.058985434	0.07188311
0.007904348	-0.09602756	-0.05558515	-0.00015682762	0.045215935	-0.057375103	0.069649786	0.07827024	-0.057475783	-0.048566133	0.0908056	-0.08945052	0.038568817	0.10265767	-0.07955171	0.055204395
0.013386372	0.06835624	-0.0025904232	-0.020942364	-0.0030502426	-0.018934703	-0.013658147	-0.053763017	-0.017838268	0.047643453	-0.050319843	0.080492735	-0.028298946	-0.008871782	0.02012728	-0.0006874242
0.009185137	-0.043137394	-0.020856153	-0.026049418	-0.022370882	0.05453888	-0.011844837	-0.0034191138	0.046531316	-0.037116505	-0.054694198	0.023686223	-0.008243589	0.013198251	0.01860831	-0.0134116225
-0.101701014	0.044853702	0.10484647	0.13207854	-0.11128802	0.12818657	-0.10665277	-0.041774385	0.10511909	0.09515158	-0.04427499	0.102054	-0.03976141	-0.017123725	0.080449015	-0.06706126
-0.023389215	-0.0389612	0.020458106	-0.010595007	0.07501463	-0.020874575	0.016858343	-0.053372268	-0.07484238	0.025307806	0.064618334	-0.011366416	-0.04665402	-0.046370693	0.023776798	0.023926115
-0.015698904	0.023064865	0.0105046695	0.06168289	-0.015214117	0.02598166	-0.03416832	-0.049184535	0.07202711	0.0060833823	-0.010214268	0.07940133	-0.051639907	-0.049025968	0.09053077	-0.04774376
-0.10077059	0.07279968	0.09825099	0.09411713	-0.06818458	0.10004081	-0.13753714	-0.12741351	0.0866431	0.053112395	-0.055089433	0.10589618	-0.12684539	-0.1381342	0.09921271	-0.10192419
-0.04526194	0.0028099362	0.035513263	0.007577505	-0.035881776	0.023982644	-0.07224469	-0.06752966	0.037215088	0.0016664976	-0.0010860112	0.06029035	-0.054108206	0.0106113255	0.018221827	-0.03630612
0.19448689	-0.20511718	-0.14629358	-0.27000993	0.2787096	-0.2861586	0.17206854	0.13285778	-0.27562743	-0.17712536	0.18970536	-0.15369853	0.20417222	0.18456715	-0.16142528	0.24608752
-0.07301978	0.09477751	-0.00045188577	0.015930582	-0.004634706	0.028138485	-0.043630783	-0.09965532	-0.024430128	0.025073197	-0.046049464	0.04737149	-0.063914016	-0.056211036	0.046230152	-0.027311789
0.31259456	-0.2730244	-0.24292172	-0.3170668	0.33117768	-0.36229166	0.27756247	0.2449905	-0.3557057	-0.24585587	0.3651173	-0.2643029	0.23352882	0.2833119	-0.25306904	0.30291232
0.024054527	-0.039591417	-0.014672079	-0.11350467	0.049832486	-0.10902734	0.009809434	-0.0030148246	-0.10814561	-0.074096344	0.11481093	-0.017462669	0.0070712734	-0.025311623	-0.04680436	0.10406913
0.040666524	-0.03475091	-0.06612498	-0.033911876	0.07549797	-0.051366273	0.0837759	0.0346672	-0.07817052	-0.04943257	0.09858041	-0.073341876	0.049415622	0.010993694	-0.0019328672	0.04008277
0.020317478	-0.01263711	0.006683645	-0.021899736	0.040863857	-0.01406385	-0.00415018	0.01572501	0.027614702	0.061899837	0.024370441	-0.010584394	0.026237717	-0.026092045	-0.005170192	0.02705033
-0.03860033	0.020491824	0.03501237	0.005420276	-0.034159973	-0.012350389	0.00077120477	-0.0726558	0.054899517	0.06539101	-0.021894736	0.05510754	-0.030227046	-0.026390783	0.05599027	-0.061106514
